,index,air_id,timestamp,msisdn,account_number,balance_change,new_balance,transaction_reference,adc_id,timestamp_1,msisdn_1,imei,imsi,location,ccn_id,timestamp_2,msisdn_2,duration_sec,charge,transaction_id,timestamp_3,msisdn_3,account_number_1,amount,recipient_msisdn,service_fee,record_id,timestamp_4,calling_msisdn,called_number,call_duration_sec,service_type_1,location_1,operator_id,year,month,day,hour,minute,second,dayofweek,quarter,is_weekend,service_type_Mini Statement,service_type_PIN Reset,device_model_Nokia,device_model_Samsung S21,device_model_Tecno Camon,device_model_iPhone 12,is_device_swap_True,call_type_MT,destination_network_MTN,destination_network_TELKOM,destination_network_TIGO,destination_network_VODACOM,destination_network_VODAFONE,is_roaming_True,is_high_usage_True,transaction_type_Transfer,transaction_type_Withdrawal,transaction_status_Pending,transaction_status_Success,call_result_Dropped,call_result_Failed,is_high_frequency_True,is_short_duration_True,day_name_Thursday,day_name_Wednesday,isFraud,prediction
537,80385,AIR_3133101,2025-03-27 07:01:12+00:00,RO6PV0U4DAYGJ9MZIBF5,39HZRDULF5054C2P8V1D,-0.906764259,0.929642947,MMT_7161695,ADC_8121663,3/26/2025 12:06,RO6PV0U4DAYGJ9MZIBF5,7.33E+14,7.34E+14,East Russellside,CCN_6713548,3/27/2025 13:49,RO6PV0U4DAYGJ9MZIBF5,0.479290174,-1.032401168,MMT_1206545,3/26/2025 5:05,RO6PV0U4DAYGJ9MZIBF5,8UXBOD7JRO5TW0ZK0QZK,-0.484672066,ZHRXK9DUTFOD0CA2XQ85,-0.484672066,MSC_4424353,3/27/2025 17:04,RO6PV0U4DAYGJ9MZIBF5,214HS6HR47MAUNPZWIG8,-1.292849729,SMS,Lisatown,5920,0,0,0.606751396,-0.649377297,-1.633687633,-0.993584444,0.606751396,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0
538,249968,AIR_5743154,2025-03-27 07:55:23+00:00,LQEORM2EWIGKIBB8DTBJ,63AXAYTVFBXDPV7UYS41,-0.95406246,-0.491994967,MMT_9456033,ADC_2110609,3/27/2025 2:22,LQEORM2EWIGKIBB8DTBJ,7.49E+14,7.55E+14,South Toddmouth,CCN_8676098,3/26/2025 6:00,LQEORM2EWIGKIBB8DTBJ,-1.425849779,1.378717821,MMT_1406575,3/27/2025 4:53,LQEORM2EWIGKIBB8DTBJ,MQ8V9KK3SPOC2EA9LSHJ,-0.235693904,ZHRXK9DUTFOD0CA2XQ85,-0.235693904,MSC_9875784,3/26/2025 9:18,LQEORM2EWIGKIBB8DTBJ,MTJF5R8UMVV6KTEQ9HXS,-0.660318734,MMS,New Dianatown,5387,0,0,0.606751396,-0.649377297,1.471362877,-0.358826703,0.606751396,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0
539,1135730,AIR_1769799,2025-03-27 18:50:07+00:00,H0NVRNV1A1RXFMI58DPB,AGM316LQN4D2ET5944BF,-1.329340884,-0.559441146,MMT_2097107,ADC_9814598,3/28/2025 0:24,H0NVRNV1A1RXFMI58DPB,1.33E+14,3.02E+14,North April,CCN_376067,3/27/2025 2:01,H0NVRNV1A1RXFMI58DPB,-0.836988339,0.415655926,MMT_2516803,3/27/2025 17:58,H0NVRNV1A1RXFMI58DPB,0FL28KC8XOZ67O2HVUOA,1.428655947,ZHRXK9DUTFOD0CA2XQ85,1.428655947,MSC_1205508,3/27/2025 20:02,H0NVRNV1A1RXFMI58DPB,LD5QX7SZG5WOV6D3915N,-1.409985098,SMS,Port Kenneth,9771,0,0,0.606751396,0.943076547,1.1838582,-1.282110689,0.606751396,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1
540,1801369,AIR_8377163,2025-03-27 07:44:27+00:00,I8SSXF9U0Q5270YMARM7,GZDZK74HAURL49T8LXS7,1.307447494,1.446476156,MMT_9216150,ADC_7019380,3/27/2025 13:47,I8SSXF9U0Q5270YMARM7,3.38E+14,1.44E+12,Thompsonside,CCN_1342620,3/28/2025 0:02,I8SSXF9U0Q5270YMARM7,-0.785029977,-0.214837832,MMT_4444401,3/27/2025 12:22,I8SSXF9U0Q5270YMARM7,UNZ5PVWMXV8KZO0DY8HG,-1.436321929,ZMWXJTIU01VVO1BAMYAN,-1.436321929,MSC_5685718,3/27/2025 0:59,I8SSXF9U0Q5270YMARM7,8JLW1PD14TSEB0G9MZNU,1.682388657,Voice,Thomasberg,1686,0,0,0.606751396,-0.649377297,0.838852588,-0.128005706,0.606751396,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0
541,167345,AIR_4195081,2025-03-27 07:11:02+00:00,8F9Z9FSVVDD4TKG5SJFG,24CUGWRGQG4Z8CX0FUQ2,-0.736559785,-0.332980028,MMT_5893703,ADC_510513,3/26/2025 18:05,8F9Z9FSVVDD4TKG5SJFG,9.55E+14,8.33E+14,Whiteheadmouth,CCN_9352769,3/26/2025 5:16,8F9Z9FSVVDD4TKG5SJFG,-0.981317123,-0.332622381,MMT_3476062,3/28/2025 3:16,8F9Z9FSVVDD4TKG5SJFG,0TR89GUJTCMP7B564EPH,1.622305628,UNCNBTM9G40QT2EN8Y6K,1.622305628,MSC_760368,3/27/2025 2:16,8F9Z9FSVVDD4TKG5SJFG,BXAVSQAIKZE7059DP8EY,0.657454173,Voice,Annaberg,2386,0,0,0.606751396,-0.649377297,-1.058678279,-1.570636935,0.606751396,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0
542,816169,AIR_5138379,2025-03-26 08:12:00+00:00,4VQ4ZD527M3YIDRQ1L4Z,61SGBIGV9QQOC7DPDCGN,-0.672517331,1.168858532,MMT_3434839,ADC_3464605,3/27/2025 1:19,4VQ4ZD527M3YIDRQ1L4Z,2.37E+14,6.45E+14,Port William,CCN_3171964,3/27/2025 1:20,4VQ4ZD527M3YIDRQ1L4Z,0.721762532,1.5727159,MMT_5691949,3/26/2025 11:35,4VQ4ZD527M3YIDRQ1L4Z,G0R0YZ9I7RTTXUFU76QT,-0.462886477,ZHRXK9DUTFOD0CA2XQ85,-0.462886477,MSC_2551811,3/28/2025 2:56,4VQ4ZD527M3YIDRQ1L4Z,ZXRQJSSLL0J01QG32P3E,-0.426047995,SMS,Jonesfurt,6874,0,0,-1.0389505,-0.504608766,-1.001177344,-1.686047434,-1.0389505,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
543,4994059,AIR_4031264,2025-03-27 02:28:46+00:00,LLOB3CY1I6VFT3ZFBD1G,PDYR9TECV04N0ROBUPQR,-0.279458926,1.207191252,MMT_1636628,ADC_9371908,3/26/2025 12:53,LLOB3CY1I6VFT3ZFBD1G,7.78E+13,2.41E+14,Lake Ashley,CCN_2866012,3/26/2025 20:28,LLOB3CY1I6VFT3ZFBD1G,1.391448091,1.129291719,MMT_6253636,3/26/2025 22:18,LLOB3CY1I6VFT3ZFBD1G,QV3FXE6MFAIUZ6ZJKB4Y,-0.011959362,421372J67UHG75IBSFKI,-0.011959362,MSC_1209739,3/27/2025 13:52,LLOB3CY1I6VFT3ZFBD1G,HPZO17XN092L4ZLOQX0M,-0.379193847,SMS,Patrickhaven,1889,0,0,0.606751396,-1.373219954,-0.081162378,0.968394028,0.606751396,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0
544,3538327,AIR_9647538,2025-03-26 14:01:10+00:00,GCMNEN1AJJYO2RH09MLO,41WOFVOXLRB80HFCDS9S,0.953228852,-1.008342951,MMT_2032275,ADC_9598780,3/26/2025 15:07,GCMNEN1AJJYO2RH09MLO,4.79E+14,2.27E+14,New Lynnborough,CCN_5458578,3/26/2025 23:20,GCMNEN1AJJYO2RH09MLO,0.138674243,-1.69753744,MMT_460567,3/26/2025 19:14,GCMNEN1AJJYO2RH09MLO,783TK917W0GJ3L6LJK5O,0.69313296,ZHRXK9DUTFOD0CA2XQ85,0.69313296,MSC_2277334,3/26/2025 23:15,X4RUJ6I5E11MYZN3Z2U4,G9KPO1S3M3C2CRQ19ZZ7,0.001496104,Voice,New Michael,4898,0,0,-1.0389505,0.364002422,-1.633687633,-1.108994942,-1.0389505,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0
545,162222,AIR_2709613,2025-03-27 04:13:47+00:00,A403FHLHGMJ1SJXXEA7B,1HSPD2ILOAZWNOX5L92X,-1.329168263,0.744425895,MMT_179826,ADC_1198072,3/26/2025 8:39,A403FHLHGMJ1SJXXEA7B,4.70E+14,1.72E+14,Fowlerside,CCN_123320,3/27/2025 1:34,A403FHLHGMJ1SJXXEA7B,-0.554103922,1.357932312,MMT_6189051,3/26/2025 15:10,A403FHLHGMJ1SJXXEA7B,1ITFVNQKYRH73N7RQ6K3,1.029599282,RMPTV3MNF4ER4MXSXKGY,1.029599282,MSC_3511007,3/26/2025 16:01,A403FHLHGMJ1SJXXEA7B,880O9KUX4IVIERRG8FZ7,-0.771597335,MMS,Port Rebeccaburgh,8028,0,0,0.606751396,-1.083682891,-0.943676409,1.026099278,0.606751396,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0
546,4614944,AIR_3183705,2025-03-26 06:16:48+00:00,NEN9XBGR8NGV0QFT8Y1J,HVUOHDQZX2EUGEV9GAY5,1.473854302,1.615334216,MMT_3508081,ADC_2409907,3/26/2025 8:50,NEN9XBGR8NGV0QFT8Y1J,8.87E+14,2.41E+14,Lake Nicholasborough,CCN_871226,3/26/2025 11:47,NEN9XBGR8NGV0QFT8Y1J,-0.571423376,-1.13632871,MMT_9744311,3/27/2025 4:18,NEN9XBGR8NGV0QFT8Y1J,YG8S07CNRE1ZBSLTNBCL,0.007059803,ZHRXK9DUTFOD0CA2XQ85,0.007059803,MSC_286324,3/26/2025 4:57,NEN9XBGR8NGV0QFT8Y1J,ZOULE27HQXY2SPHLRCUL,-0.051214812,Voice,Samuelstad,1412,0,0,-1.0389505,-0.794145829,-0.771173603,1.083804527,-1.0389505,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
547,4542292,AIR_2940745,2025-03-28 00:01:21+00:00,GSUY9RA2HTVT0W24OQHE,JXEH08KYG8Q34ARNL9CK,0.4293236,1.558216383,MMT_3764759,ADC_1076068,3/28/2025 2:55,GSUY9RA2HTVT0W24OQHE,9.54E+14,3.39E+14,West Franktown,CCN_7788048,3/27/2025 6:58,GSUY9RA2HTVT0W24OQHE,-0.871627247,-0.394978906,MMT_9753035,3/27/2025 3:24,GSUY9RA2HTVT0W24OQHE,7J3Y4PLL5Y0XQY3XRS8I,1.544845756,AHP1BVSWI25XTU7RKOEH,1.544845756,MSC_9086487,3/27/2025 9:47,GSUY9RA2HTVT0W24OQHE,WELKBRQB257Y9JTZMZJR,-1.041008684,Voice,South Barbara,9565,0,0,2.252453292,-1.662757016,-1.633687633,-0.474237201,2.252453292,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
548,1205298,AIR_1329342,2025-03-26 14:46:34+00:00,JRMODXEA6XXOO9XYJWVY,AK9DEF0N7X4HB5SYELMG,1.55602198,-0.208831922,MMT_8691680,ADC_2943550,3/26/2025 16:22,JRMODXEA6XXOO9XYJWVY,3.21E+14,6.48E+14,Mooretown,CCN_9170629,3/27/2025 13:18,JRMODXEA6XXOO9XYJWVY,-0.865854096,-1.579752892,MMT_6427937,3/27/2025 16:12,JRMODXEA6XXOO9XYJWVY,RPHYOL3MMEY1BVKA1M28,0.085211282,ZHRXK9DUTFOD0CA2XQ85,0.085211282,MSC_3718346,3/26/2025 22:19,JRMODXEA6XXOO9XYJWVY,LU93GRFIU6G25RTY4N11,-1.626685532,MMS,Parkerview,4472,0,0,-1.0389505,0.364002422,0.953854459,0.275931038,-1.0389505,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0
549,3899617,AIR_9915893,2025-03-27 13:29:23+00:00,M8OUOHT423NSO07J65N8,10ODE22WCN4CEQO1PJCF,-0.361453982,0.262390201,MMT_7757557,ADC_7901952,3/27/2025 20:21,M8OUOHT423NSO07J65N8,5.92E+14,2.00E+14,Nathanielstad,CCN_2188906,3/26/2025 21:08,M8OUOHT423NSO07J65N8,-0.969770821,0.429512932,MMT_5042027,3/27/2025 1:11,M8OUOHT423NSO07J65N8,8Y9O5E7T9E1C2VY6R17N,-0.067979448,ZHRXK9DUTFOD0CA2XQ85,-0.067979448,MSC_4491761,3/27/2025 7:28,M8OUOHT423NSO07J65N8,J6S0NS4TCRE3MIVL9GNA,-0.894589473,SMS,Atkinsstad,7825,0,0,0.606751396,0.219233891,-0.023661443,-0.358826703,0.606751396,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0
550,3002066,AIR_4162525,2025-03-26 14:41:26+00:00,CRPXCQ3NDPWGVH8Z11U0,Y2GOW38T48LSI53O5PY9,0.187308719,-1.334690959,MMT_91010,ADC_9024641,3/26/2025 12:37,CRPXCQ3NDPWGVH8Z11U0,2.94E+14,1.78E+14,West Randy,CCN_5991049,3/27/2025 0:32,CRPXCQ3NDPWGVH8Z11U0,-1.027502334,1.184719741,MMT_2977418,3/26/2025 15:11,CRPXCQ3NDPWGVH8Z11U0,YIADVPQJN8B9MOAJ8G8N,-0.145093518,ZHRXK9DUTFOD0CA2XQ85,-0.145093518,MSC_6768621,3/27/2025 10:49,CRPXCQ3NDPWGVH8Z11U0,M2KXV5Q3JRS5KN0ALKPD,0.880011376,SMS,Christopherburgh,563,0,0,-1.0389505,0.364002422,0.666349782,-0.185710955,-1.0389505,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
551,1396828,AIR_4089885,2025-03-27 18:09:39+00:00,1KLLV9NZ58KL1VPH50NK,GZDZK74HAURL49T8LXS7,0.651487046,0.187527022,MMT_7032853,ADC_1231433,3/27/2025 13:54,1KLLV9NZ58KL1VPH50NK,7.34E+14,4.32E+14,Beanton,CCN_2536193,3/27/2025 12:27,1KLLV9NZ58KL1VPH50NK,0.161766849,-0.706761534,MMT_1846182,3/26/2025 13:42,1KLLV9NZ58KL1VPH50NK,IWZA5BXOC57AWO1T7PZE,-0.427614571,ZHRXK9DUTFOD0CA2XQ85,-0.427614571,MSC_7860854,3/27/2025 19:30,1KLLV9NZ58KL1VPH50NK,OV4LU4WM1F01FUXZJILP,-1.234282044,SMS,Robinview,3890,0,0,0.606751396,0.943076547,-1.17368015,0.564457284,0.606751396,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0
552,829164,AIR_6276812,2025-03-26 16:37:23+00:00,VFPRX6BM5D66WER5B4XX,79FDO4UO4JTK9FK2LGXY,0.71984503,-0.461148564,MMT_5573372,ADC_6239106,3/27/2025 11:46,VFPRX6BM5D66WER5B4XX,2.92E+13,1.84E+14,Port Sheliamouth,CCN_7890570,3/28/2025 3:08,VFPRX6BM5D66WER5B4XX,-0.369363078,-1.101686196,MMT_7287125,3/26/2025 5:36,VFPRX6BM5D66WER5B4XX,PH28UTPXPFYXFQ7WER4F,1.582884086,ZHRXK9DUTFOD0CA2XQ85,1.582884086,MSC_727949,3/26/2025 11:25,VFPRX6BM5D66WER5B4XX,K7DR1OLOHSOYL0AFCNMP,0.51689173,Voice,South Jasmine,838,0,0,-1.0389505,0.653539485,0.43634604,-0.358826703,-1.0389505,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
553,257220,AIR_9787127,2025-03-27 10:10:29+00:00,DBX67XEQ10PJ0ZGWKKUE,4WRY5PSCC21NUILFUMJL,-1.318120508,0.451766318,MMT_2420909,ADC_9300789,3/26/2025 10:38,DBX67XEQ10PJ0ZGWKKUE,3.61E+13,8.92E+14,South Nicholasfort,CCN_7269079,3/26/2025 11:14,DBX67XEQ10PJ0ZGWKKUE,-1.564405412,0.096944795,MMT_6351559,3/26/2025 10:40,DBX67XEQ10PJ0ZGWKKUE,SZA2OS1AMYPKIPU1BC5T,1.562135906,ZHRXK9DUTFOD0CA2XQ85,1.562135906,MSC_3062879,3/27/2025 18:34,DBX67XEQ10PJ0ZGWKKUE,50FCR8RPBZVSC0TYDXYR,-0.718886418,SMS,North Ryan,6658,0,0,0.606751396,-0.215071703,-1.116179215,-0.012595208,0.606751396,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0
554,4058714,AIR_2159228,2025-03-27 23:36:27+00:00,YZA62TKH2OH4DL1XHDZ2,D3MZ174R3QG7J6UJ6090,-1.561861601,0.025878009,MMT_911354,ADC_9635056,3/26/2025 19:45,YZA62TKH2OH4DL1XHDZ2,9.32E+14,1.73E+14,West Brianna,CCN_6932978,3/26/2025 12:04,YZA62TKH2OH4DL1XHDZ2,0.069396427,-1.448111338,MMT_3743571,3/27/2025 15:08,YZA62TKH2OH4DL1XHDZ2,8LCL9XWAMC0762BNPOYD,-0.552449455,ZHRXK9DUTFOD0CA2XQ85,-0.552449455,MSC_801039,3/26/2025 13:57,YZA62TKH2OH4DL1XHDZ2,80YJCW8UDTS9BQJNHURB,-0.396764152,Voice,West Whitney,4464,0,0,0.606751396,1.666919204,0.378845105,-0.128005706,0.606751396,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0
555,5258200,AIR_7190633,2025-03-26 06:45:32+00:00,Z83OL6ATOGT7VGVJA5LP,VVZRUJWPFRD7OV3BG625,0.693951854,-0.039696591,MMT_8252323,ADC_1608614,3/27/2025 5:26,Z83OL6ATOGT7VGVJA5LP,1.72E+14,3.37E+12,New Kyle,CCN_1901281,3/27/2025 15:53,Z83OL6ATOGT7VGVJA5LP,1.449179605,-0.582048483,MMT_986981,3/26/2025 12:32,Z83OL6ATOGT7VGVJA5LP,EJYP47LU5EUULJRABPVU,0.525764307,ZHRXK9DUTFOD0CA2XQ85,0.525764307,MSC_4721535,3/28/2025 2:37,Z83OL6ATOGT7VGVJA5LP,W3KUZI1AGPJ352RCIP0P,-1.13471698,SMS,Davidborough,9886,0,0,-1.0389505,-0.794145829,0.896353523,0.16052054,-1.0389505,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0
556,386270,AIR_4513747,2025-03-27 04:25:01+00:00,M436BMQ9ZGCUPX4RALE4,46J85WGDDKS38MMCNC1L,1.499574857,-0.855843882,MMT_5240895,ADC_5677993,3/26/2025 4:23,M436BMQ9ZGCUPX4RALE4,2.53E+14,5.54E+13,Philipchester,CCN_7708327,3/27/2025 18:28,M436BMQ9ZGCUPX4RALE4,0.612072656,1.337146804,MMT_1407413,3/27/2025 11:40,M436BMQ9ZGCUPX4RALE4,7WWLK1RPUBEJL0MBEUOL,-0.575618256,U7QWCVX3KBDU61WL7C35,-0.575618256,MSC_6735280,3/27/2025 0:20,M436BMQ9ZGCUPX4RALE4,VV0ERIFX04FB9I94SZG4,-0.490472448,SMS,Jimmyside,8595,0,0,0.606751396,-1.083682891,-0.253665184,-1.628342184,0.606751396,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0
557,4191490,AIR_8769885,2025-03-27 09:42:44+00:00,BTK91X58YQNQ4APYG1MM,CV2RMBRP84XEE7CNUTJ6,0.317982945,-0.173826454,MMT_3385111,ADC_1421234,3/27/2025 12:46,BTK91X58YQNQ4APYG1MM,9.62E+14,1.32E+13,Nathanshire,CCN_2378620,3/26/2025 16:57,BTK91X58YQNQ4APYG1MM,-0.276992656,0.956079148,MMT_2144731,3/26/2025 5:04,BTK91X58YQNQ4APYG1MM,QEOL6HV1TWOKV19YP610,-1.662477093,ZHRXK9DUTFOD0CA2XQ85,-1.662477093,MSC_9984395,3/27/2025 5:11,BTK91X58YQNQ4APYG1MM,DY2EUS56GOZ47MB9X81L,0.159628853,MMS,Port Kristymouth,8203,0,0,0.606751396,-0.359840235,0.723850717,0.85298353,0.606751396,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0
558,137372,AIR_5444225,2025-03-27 19:43:28+00:00,S983KDYJVRLJLSO1UHZU,3SV473Z5RC2BG3RQOQ2J,-0.589659169,0.513112535,MMT_8513214,ADC_6911507,3/26/2025 18:42,S983KDYJVRLJLSO1UHZU,5.41E+14,2.81E+14,Michaelton,CCN_7657159,3/26/2025 7:24,S983KDYJVRLJLSO1UHZU,1.622374146,1.642000929,MMT_9864868,3/26/2025 16:47,S983KDYJVRLJLSO1UHZU,ZCNEFEJSKLM9H4UDM3JO,-0.421390117,8A48505ZXEOBOUICU1SW,-0.421390117,MSC_718525,3/26/2025 16:32,S983KDYJVRLJLSO1UHZU,G63XOUJZ8F0N4XLELP5K,0.013209641,MMS,West Alyssa,2501,0,0,0.606751396,1.087845079,0.781351653,-0.070300457,0.606751396,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0
559,5087372,AIR_9371100,2025-03-27 16:39:09+00:00,I739OSXQICH07OM0EA6O,WE53C1XSZF7RRPH44YF2,-1.148951761,-1.471801486,MMT_3462465,ADC_7427573,3/26/2025 9:57,I739OSXQICH07OM0EA6O,6.45E+14,5.85E+13,Jessicatown,CCN_8534715,3/26/2025 22:49,I739OSXQICH07OM0EA6O,1.402994394,-1.37882631,MMT_9404330,3/26/2025 7:52,I739OSXQICH07OM0EA6O,2HD6IJBZU6JSZB3S4OR0,-0.461503265,ZHRXK9DUTFOD0CA2XQ85,-0.461503265,MSC_4602683,3/26/2025 18:59,I739OSXQICH07OM0EA6O,25V56H7KLJCP8720G52A,-0.672032271,MMS,Brittanyport,9102,0,0,0.606751396,0.653539485,0.551347911,-1.166700191,0.606751396,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0
560,1010658,AIR_3968847,2025-03-27 05:44:08+00:00,SV8SP7GHRXNHTDO8BQ69,D5PNM0JKK5S5F0VSKFJ6,-0.415139166,0.376903139,MMT_2116427,ADC_9284495,3/27/2025 1:28,SV8SP7GHRXNHTDO8BQ69,1.09E+14,1.09E+14,Burtonville,CCN_6731882,3/26/2025 15:14,SV8SP7GHRXNHTDO8BQ69,1.34526288,0.762081068,MMT_1424747,3/27/2025 2:47,SV8SP7GHRXNHTDO8BQ69,V3B2FKNJQE5B6TEY8M79,-1.600578356,ZHRXK9DUTFOD0CA2XQ85,-1.600578356,MSC_4642682,3/26/2025 19:08,SV8SP7GHRXNHTDO8BQ69,D43N8IJEBO9DJVL6BPNS,-1.732107365,Voice,Freyfort,8555,0,0,0.606751396,-0.93891436,0.838852588,-1.22440544,0.606751396,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0
